,vote,before_90s,90s,2000s,movie,other,tv movie,video movie,Action,Documentary,Comedy,Drama,Thriller,Romance,Other_genre,United States,United Kingdom,France,Other_country,English,Other_language,rating_category
4979,-1.5656690908616682,0.0,0.0,1.0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,top_10pct
4980,-0.17366767613537296,0.0,1.0,0.0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,1,1,other
4981,-1.2176687371800943,0.0,0.0,1.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,other
4982,-0.8696683834985205,0.0,1.0,0.0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,other
4983,0.17433267754620083,1.0,0.0,0.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,bottom_25pct
4984,-0.8696683834985205,0.0,0.0,1.0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,bottom_25pct
4985,-1.2176687371800943,0.0,1.0,0.0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,top_10pct
4986,0.17433267754620083,0.0,0.0,1.0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,bottom_25pct
4988,-1.2176687371800943,0.0,0.0,1.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,bottom_25pct
4989,0.5223330312277746,0.0,1.0,0.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,other
4992,0.5223330312277746,1.0,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,other
4993,0.8703333849093484,0.0,1.0,0.0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,other
4994,0.8703333849093484,1.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,other
4995,1.218333738590922,0.0,1.0,0.0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,top_10pct
4998,-1.2176687371800943,1.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,bottom_25pct
4999,-1.2176687371800943,0.0,0.0,1.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,bottom_25pct
5000,1.218333738590922,0.0,1.0,0.0,1,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,other
5001,1.566334092272496,0.0,0.0,1.0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,top_10pct
5002,1.566334092272496,0.0,0.0,1.0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,top_10pct
5003,-1.2176687371800943,0.0,0.0,1.0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,other
5004,-0.8696683834985205,0.0,1.0,0.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,other
5005,0.8703333849093484,0.0,1.0,0.0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,other
5006,0.17433267754620083,0.0,1.0,0.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,other
5007,1.218333738590922,1.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,top_10pct
5008,0.8703333849093484,1.0,0.0,0.0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,other
5010,-0.17366767613537296,0.0,0.0,1.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,bottom_25pct
5011,0.17433267754620083,0.0,1.0,0.0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,0,bottom_25pct
5012,0.5223330312277746,1.0,0.0,0.0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,other
5013,1.218333738590922,0.0,0.0,1.0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,other
5014,-0.5216680298169467,0.0,0.0,1.0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,bottom_25pct
5015,0.17433267754620083,1.0,0.0,0.0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,1,other
5016,-0.5216680298169467,0.0,0.0,1.0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,other
5018,-0.8696683834985205,0.0,0.0,1.0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,other
5019,1.566334092272496,0.0,1.0,0.0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,other
5021,-1.2176687371800943,0.0,0.0,1.0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,other
5022,1.566334092272496,0.0,1.0,0.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,top_10pct
5023,-1.5656690908616682,1.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,top_10pct
5024,-0.5216680298169467,1.0,0.0,0.0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,bottom_25pct
5026,1.218333738590922,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,other
5028,-0.17366767613537296,0.0,0.0,1.0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,bottom_25pct
5029,0.17433267754620083,0.0,0.0,1.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,other
5031,0.17433267754620083,0.0,1.0,0.0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,top_10pct
5032,1.566334092272496,1.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,other
5034,-0.5216680298169467,0.0,1.0,0.0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,top_10pct
5035,1.566334092272496,1.0,0.0,0.0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,1,other
5036,0.17433267754620083,0.0,0.0,1.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,other
5037,-1.2176687371800943,0.0,0.0,1.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,other
5039,-0.17366767613537296,0.0,1.0,0.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,bottom_25pct
5040,-0.17366767613537296,0.0,0.0,1.0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,1,0,bottom_25pct
5041,0.5223330312277746,1.0,0.0,0.0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,other
5042,-0.8696683834985205,0.0,0.0,1.0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,other
5044,-0.17366767613537296,1.0,0.0,0.0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,other
5045,-0.17366767613537296,0.0,1.0,0.0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,other
5046,-1.2176687371800943,0.0,1.0,0.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,other
5048,-1.5656690908616682,0.0,1.0,0.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,bottom_25pct
5050,0.17433267754620083,0.0,1.0,0.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,other
5051,0.17433267754620083,1.0,0.0,0.0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,1,other
5052,-0.5216680298169467,1.0,0.0,0.0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,other
5054,1.218333738590922,0.0,0.0,1.0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,1,0,other
5055,-0.17366767613537296,1.0,0.0,0.0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,bottom_25pct
5056,-1.2176687371800943,0.0,0.0,1.0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,bottom_25pct
5058,-1.5656690908616682,0.0,1.0,0.0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,top_10pct
5059,0.5223330312277746,1.0,0.0,0.0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,other
5061,-1.5656690908616682,0.0,1.0,0.0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,bottom_25pct
5062,-0.5216680298169467,0.0,0.0,1.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,other
5063,-0.5216680298169467,0.0,0.0,1.0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,bottom_25pct
5064,-1.5656690908616682,0.0,1.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,other
5065,0.5223330312277746,0.0,0.0,1.0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,1,other
5066,-1.2176687371800943,0.0,0.0,1.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,other
5067,-0.5216680298169467,1.0,0.0,0.0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,bottom_25pct
5069,1.218333738590922,1.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,top_10pct
5070,1.218333738590922,1.0,0.0,0.0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,top_10pct
5071,-0.8696683834985205,0.0,0.0,1.0,1,0,0,0,1,0,0,1,1,0,1,1,0,0,0,1,0,bottom_25pct
5074,-1.5656690908616682,0.0,0.0,1.0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,other
5075,-1.5656690908616682,0.0,0.0,1.0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,bottom_25pct
5076,-0.5216680298169467,0.0,1.0,0.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,other
5077,-0.17366767613537296,0.0,1.0,0.0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,other
5078,-1.5656690908616682,0.0,0.0,1.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,other
5079,-0.8696683834985205,0.0,0.0,1.0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,bottom_25pct
5080,-0.17366767613537296,1.0,0.0,0.0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,1,1,0,other
5081,-0.8696683834985205,0.0,0.0,1.0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,bottom_25pct
5082,-0.17366767613537296,0.0,0.0,1.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,other
5083,0.17433267754620083,0.0,1.0,0.0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,bottom_25pct
5084,-1.5656690908616682,0.0,1.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,other
5085,-0.8696683834985205,0.0,1.0,0.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,other
5086,1.218333738590922,0.0,1.0,0.0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,other
5087,0.17433267754620083,0.0,0.0,1.0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,bottom_25pct
5088,-0.17366767613537296,0.0,1.0,0.0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,bottom_25pct
5089,0.8703333849093484,0.0,1.0,0.0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1,top_10pct
5090,-1.5656690908616682,0.0,1.0,0.0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,top_10pct
5091,-0.5216680298169467,0.0,0.0,1.0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,bottom_25pct
5092,0.8703333849093484,1.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,bottom_25pct
5095,-1.2176687371800943,0.0,1.0,0.0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,top_10pct
5096,-0.8696683834985205,1.0,0.0,0.0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1,other
5098,1.566334092272496,1.0,0.0,0.0,1,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,other
5099,-0.17366767613537296,0.0,0.0,1.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,other
5100,0.17433267754620083,1.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,other
5101,1.218333738590922,1.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,other
5102,0.17433267754620083,0.0,0.0,1.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,bottom_25pct
5104,-0.5216680298169467,0.0,0.0,1.0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,other
5105,0.8703333849093484,0.0,1.0,0.0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,other
5106,-0.5216680298169467,1.0,0.0,0.0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,bottom_25pct
5107,-0.8696683834985205,1.0,0.0,0.0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,other
5108,1.218333738590922,1.0,0.0,0.0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,1,other
5111,0.8703333849093484,0.0,1.0,0.0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,bottom_25pct
5112,-1.2176687371800943,0.0,0.0,1.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,bottom_25pct
5113,-1.5656690908616682,0.0,0.0,1.0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,other
5114,-0.5216680298169467,0.0,0.0,1.0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,1,1,other
5115,-1.5656690908616682,0.0,0.0,1.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,top_10pct
5116,-0.17366767613537296,1.0,0.0,0.0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,other
5117,-1.5656690908616682,0.0,1.0,0.0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,other
5118,1.218333738590922,0.0,1.0,0.0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,other
5119,0.8703333849093484,0.0,0.0,1.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,other
5120,0.5223330312277746,0.0,0.0,1.0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,other
5121,-1.2176687371800943,1.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,bottom_25pct
5122,-0.17366767613537296,0.0,0.0,1.0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,bottom_25pct
5123,0.8703333849093484,1.0,0.0,0.0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,other
5124,0.8703333849093484,1.0,0.0,0.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,top_10pct
5125,0.17433267754620083,0.0,0.0,1.0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,other
5126,-0.5216680298169467,0.0,0.0,1.0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,other
5127,-0.17366767613537296,0.0,1.0,0.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,other
5128,1.218333738590922,0.0,0.0,1.0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,other
5129,-0.17366767613537296,0.0,0.0,1.0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,other
5132,-1.5656690908616682,0.0,0.0,1.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,top_10pct
5133,-0.8696683834985205,0.0,0.0,1.0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,bottom_25pct
5134,1.218333738590922,0.0,1.0,0.0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,other
5135,-1.2176687371800943,0.0,1.0,0.0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,other
5137,-1.5656690908616682,0.0,0.0,1.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,other
5138,1.218333738590922,0.0,1.0,0.0,0,0,0,1,1,0,1,0,1,0,1,1,0,0,0,1,1,other
5140,-0.8696683834985205,0.0,0.0,1.0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1,bottom_25pct
5141,0.17433267754620083,1.0,0.0,0.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,other
5142,-1.5656690908616682,0.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,top_10pct
5143,1.566334092272496,1.0,0.0,0.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,other
5144,-0.8696683834985205,0.0,0.0,1.0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,other
5147,-0.5216680298169467,0.0,1.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,other
5148,-0.17366767613537296,0.0,1.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,other
5149,-0.17366767613537296,0.0,1.0,0.0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,other
5152,0.5223330312277746,0.0,0.0,1.0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,other
5153,-0.17366767613537296,1.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,other
5154,0.8703333849093484,1.0,0.0,0.0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,other
5155,1.566334092272496,1.0,0.0,0.0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,1,0,other
5156,-0.17366767613537296,0.0,1.0,0.0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1,0,other
5157,1.218333738590922,0.0,0.0,1.0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,other
5158,-0.5216680298169467,0.0,1.0,0.0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,bottom_25pct
5159,0.17433267754620083,0.0,0.0,1.0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,other
5160,-1.2176687371800943,0.0,0.0,1.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,bottom_25pct
5161,-0.8696683834985205,0.0,0.0,1.0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,bottom_25pct
5162,-0.8696683834985205,0.0,1.0,0.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,other
5163,0.17433267754620083,1.0,0.0,0.0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,bottom_25pct
5164,-1.2176687371800943,0.0,0.0,1.0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,bottom_25pct
5165,0.17433267754620083,0.0,1.0,0.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,other
5166,1.566334092272496,0.0,1.0,0.0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,other
5169,-0.5216680298169467,0.0,1.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,other
5170,1.218333738590922,1.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,other
5171,-0.17366767613537296,1.0,0.0,0.0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,bottom_25pct
5173,-0.17366767613537296,0.0,0.0,1.0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,other
5174,0.5223330312277746,1.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,other
5175,1.566334092272496,0.0,0.0,1.0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,other
5176,-0.5216680298169467,1.0,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,bottom_25pct
5179,1.218333738590922,1.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,top_10pct
5180,-0.5216680298169467,1.0,0.0,0.0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,bottom_25pct
5181,-1.2176687371800943,1.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,top_10pct
5182,0.17433267754620083,0.0,0.0,1.0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,other
5183,-0.8696683834985205,0.0,0.0,1.0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,bottom_25pct
5184,-1.5656690908616682,0.0,0.0,1.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,bottom_25pct
5185,0.17433267754620083,1.0,0.0,0.0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,other
5186,0.17433267754620083,0.0,0.0,1.0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,other
5187,-0.17366767613537296,0.0,1.0,0.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,bottom_25pct
5188,-1.2176687371800943,0.0,1.0,0.0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,bottom_25pct
5189,-1.2176687371800943,0.0,1.0,0.0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,top_10pct
5191,1.566334092272496,1.0,0.0,0.0,1,0,0,0,1,0,0,1,1,0,1,1,0,0,0,1,1,other
5192,-0.5216680298169467,0.0,1.0,0.0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,bottom_25pct
5193,-0.17366767613537296,0.0,0.0,1.0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1,0,other
5194,-1.5656690908616682,0.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,other
5195,0.8703333849093484,1.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,other
5197,0.8703333849093484,0.0,1.0,0.0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,top_10pct
5198,-1.2176687371800943,0.0,0.0,1.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,bottom_25pct
5199,0.8703333849093484,1.0,0.0,0.0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,other
5200,-1.5656690908616682,0.0,0.0,1.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,top_10pct
5201,0.5223330312277746,1.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,other
5203,1.566334092272496,0.0,0.0,1.0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,other
5204,0.5223330312277746,0.0,0.0,1.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,bottom_25pct
5205,-0.17366767613537296,1.0,0.0,0.0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,other
5208,0.8703333849093484,1.0,0.0,0.0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,other
5211,0.17433267754620083,0.0,1.0,0.0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,other
5212,-0.8696683834985205,0.0,1.0,0.0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,other
5213,-1.2176687371800943,0.0,0.0,1.0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,top_10pct
5214,-0.8696683834985205,0.0,0.0,1.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,other
5215,-0.8696683834985205,0.0,1.0,0.0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,other
5216,-0.8696683834985205,0.0,1.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,bottom_25pct
5217,-0.17366767613537296,0.0,0.0,1.0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,bottom_25pct
5220,0.17433267754620083,0.0,0.0,1.0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,1,1,bottom_25pct
5221,-1.2176687371800943,1.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,other
5222,-0.8696683834985205,0.0,1.0,0.0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,bottom_25pct
5223,0.8703333849093484,1.0,0.0,0.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,other
5224,0.17433267754620083,1.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,other
5225,0.8703333849093484,0.0,1.0,0.0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,1,other
5226,-1.2176687371800943,0.0,0.0,1.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,top_10pct
5227,-0.5216680298169467,0.0,0.0,1.0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,other
5228,-0.17366767613537296,0.0,0.0,1.0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,bottom_25pct
5229,-0.17366767613537296,1.0,0.0,0.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,other
5230,-1.5656690908616682,0.0,1.0,0.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,bottom_25pct
5231,-1.5656690908616682,0.0,1.0,0.0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,other
5232,-0.5216680298169467,0.0,0.0,1.0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,other
5233,-0.17366767613537296,0.0,1.0,0.0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,1,0,bottom_25pct
5234,0.5223330312277746,1.0,0.0,0.0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,other
5235,0.5223330312277746,1.0,0.0,0.0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,1,other
5236,-1.5656690908616682,0.0,0.0,1.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,top_10pct
5237,1.218333738590922,1.0,0.0,0.0,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,1,0,other
5238,1.218333738590922,0.0,1.0,0.0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,other
5239,-0.8696683834985205,0.0,0.0,1.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,other
5240,1.218333738590922,0.0,0.0,1.0,1,0,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,other
5243,1.218333738590922,1.0,0.0,0.0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,other
5245,-1.5656690908616682,0.0,1.0,0.0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,bottom_25pct
5246,0.8703333849093484,1.0,0.0,0.0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,other
5247,0.5223330312277746,0.0,0.0,1.0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,bottom_25pct
5248,0.17433267754620083,1.0,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,bottom_25pct
5249,-0.5216680298169467,1.0,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,other
5250,-0.17366767613537296,0.0,0.0,1.0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,top_10pct
5251,-1.2176687371800943,0.0,1.0,0.0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1,bottom_25pct
5252,-1.2176687371800943,0.0,1.0,0.0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,bottom_25pct
5253,-1.2176687371800943,0.0,0.0,1.0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,other
